BINID	TAXID	Tool	filtered	genome_id	index	length_gs	name	precision_bp	precision_seq	rank	recall_bp	recall_seq	sample_id	seq_counts_gs	seq_length_mean	total_length	total_seq_counts	tp_length	tp_seq_counts
	1306787	Gold standard	False		1007.0	3743305	Isoalcanivorax pacificus	1.0	1.0	species	1.0	1.0	sample_0	4007		3743305	4007	3743305	4007
	1301915	Gold standard	False		1008.0	1109935	Methanocaldococcus bathoardescens	1.0	1.0	species	1.0	1.0	sample_0	2437		1109935	2437	1109935	2437
	1298608	Gold standard	False		1009.0	11572440	Psychrobacter sp.	1.0	1.0	species	1.0	1.0	sample_0	7624		11572440	7624	11572440	7624
	1295392	Gold standard	False		1010.0	5906295	Photobacterium gaetbulicola	1.0	1.0	species	1.0	1.0	sample_0	104		5906295	104	5906295	104
	1288970	Gold standard	False		1011.0	4052363	Magnetospira sp.	1.0	1.0	species	1.0	1.0	sample_0	2		4052363	2	4052363	2
	1284658	Gold standard	False		1012.0	3160240	Planktomarina temperata	1.0	1.0	species	1.0	1.0	sample_0	1733		3160240	1733	3160240	1733
	1280380	Gold standard	False		1013.0	2608271	Synechococcus sp.	1.0	1.0	species	1.0	1.0	sample_0	2105		2608271	2105	2608271	2105
	1273541	Gold standard	False		1014.0	1870636	Pyrodictium delaneyi	1.0	1.0	species	1.0	1.0	sample_0	1689		1870636	1689	1870636	1689
	1267766	Gold standard	False		1015.0	1927762	Croceibacterium atlanticum	1.0	1.0	species	1.0	1.0	sample_0	5219		1927762	5219	1927762	5219
	1263979	Gold standard	False		1016.0	2999815	Candidatus Endolissoclinum	1.0	1.0	species	1.0	1.0	sample_0	2		2999815	2	2999815	2
	1458307	Gold standard	False		1017.0	3249442	Octadecabacter temperatus	1.0	1.0	species	1.0	1.0	sample_0	354		3249442	354	3249442	354
	1453352	Gold standard	False		1018.0	3512290	Sediminicola sp.	1.0	1.0	species	1.0	1.0	sample_0	965		3512290	965	3512290	965
	1434102	Gold standard	False		1019.0	3487521	Methanosarcina sp.	1.0	1.0	species	1.0	1.0	sample_0	3930		3487521	3930	3487521	3930
	1434100	Gold standard	False		1020.0	4204669	Methanosarcina sp.	1.0	1.0	species	1.0	1.0	sample_0	179		4204669	179	4204669	179
	1427364	Gold standard	False		1021.0	3067821	Candidatus Pseudothioglobus	1.0	1.0	species	1.0	1.0	sample_0	2050		3067821	2050	3067821	2050
	1427356	Gold standard	False		1022.0	3653830	Hyphomicrobium nitrativorans	1.0	1.0	species	1.0	1.0	sample_0	2		3653830	2	3653830	2
	1420916	Gold standard	False		1023.0	3975877	Marinobacter similis	1.0	1.0	species	1.0	1.0	sample_0	1		3975877	1	3975877	1
	1410606	Gold standard	False		1024.0	1231943	Candidatus Nitrosopelagicus	1.0	1.0	species	1.0	1.0	sample_0	9		1231943	9	1231943	9
	1397108	Gold standard	False		1025.0	3038327	Celeribacter marinus	1.0	1.0	species	1.0	1.0	sample_0	980		3038327	980	3038327	980
	1384459	Gold standard	False		1026.0	3424954	Methyloceanibacter caenitepidi	1.0	1.0	species	1.0	1.0	sample_0	1		3424954	1	3424954	1
	1380358	Gold standard	False		1027.0	5527348	Halomonas sp.	1.0	1.0	species	1.0	1.0	sample_0	82		5527348	82	5527348	82
	1348774	Gold standard	False		1028.0	3187242	Croceicoccus naphthovorans	1.0	1.0	species	1.0	1.0	sample_0	4951		3187242	4951	3187242	4951
	1348114	Gold standard	False		1029.0	3543229	Pseudoalteromonas piratica	1.0	1.0	species	1.0	1.0	sample_0	7035		3543229	7035	3543229	7035
	1336802	Gold standard	False		1030.0	3249600	Nonlabens sp.	1.0	1.0	species	1.0	1.0	sample_0	115		3249600	115	3249600	115
	1336795	Gold standard	False		1031.0	2016105	Formosa sp.	1.0	1.0	species	1.0	1.0	sample_0	9		2016105	9	2016105	9
	1336794	Gold standard	False		1032.0	878451	Formosa sp.	1.0	1.0	species	1.0	1.0	sample_0	3061		878451	3061	878451	3061
	1580092	Gold standard	False		1033.0	1764724	Nitrosopumilus adriaticus	1.0	1.0	species	1.0	1.0	sample_0	619		1764724	619	1764724	619
	1579979	Gold standard	False		1034.0	2093421	Wenzhouxiangella marina	1.0	1.0	species	1.0	1.0	sample_0	5581		2093421	5581	2093421	5581
	1564114	Gold standard	False		1035.0	5341530	Rhodococcus sp.	1.0	1.0	species	1.0	1.0	sample_0	1		5341530	1	5341530	1
	1555194	Gold standard	False		1036.0	4305777	Formosa haliotis	1.0	1.0	species	1.0	1.0	sample_0	1		4305777	1	4305777	1
	1548547	Gold standard	False		1037.0	4059887	Woeseia oceani	1.0	1.0	species	1.0	1.0	sample_0	1		4059887	1	4059887	1
	1547445	Gold standard	False		1038.0	1997075	Francisella sp.	1.0	1.0	species	1.0	1.0	sample_0	372		1997075	372	1997075	372
	1547283	Gold standard	False		1039.0	3797816	Bacillus weihaiensis	1.0	1.0	species	1.0	1.0	sample_0	4798		3797816	4798	3797816	4798
	1543721	Gold standard	False		1040.0	3948919	Sedimenticola thiotaurini	1.0	1.0	species	1.0	1.0	sample_0	298		3948919	298	3948919	298
	1541959	Gold standard	False		1041.0	1878554	Candidatus Izimaplasma	1.0	1.0	species	1.0	1.0	sample_0	2		1878554	2	1878554	2
	1526571	Gold standard	False		1042.0	4229893	Lacimicrobium alkaliphilum	1.0	1.0	species	1.0	1.0	sample_0	2137		4229893	2137	4229893	2137
	1510466	Gold standard	False		1043.0	820365	Candidatus Nitrosopumilus	1.0	1.0	species	1.0	1.0	sample_0	2366		820365	2366	820365	2366
	1505907	Gold standard	False		1044.0	1903922	Thermococcus eurythermalis	1.0	1.0	species	1.0	1.0	sample_0	2127		1903922	2127	1903922	2127
	1501269	Gold standard	False		1045.0	1891303	Prochlorococcus sp.	1.0	1.0	species	1.0	1.0	sample_0	645		1891303	645	1891303	645
	1501268	Gold standard	False		1046.0	1771740	Prochlorococcus sp.	1.0	1.0	species	1.0	1.0	sample_0	177		1771740	177	1771740	177
	1494608	Gold standard	False		1047.0	2304803	Arthrobacter sp.	1.0	1.0	species	1.0	1.0	sample_0	6660		2304803	6660	2304803	6660
	1480675	Gold standard	False		1048.0	2043136	Halolamina sediminis	1.0	1.0	species	1.0	1.0	sample_0	4239		2043136	4239	2043136	4239
	1712654	Gold standard	False		1049.0	1835110	Thermococcus piezophilus	1.0	1.0	species	1.0	1.0	sample_0	1219		1835110	1219	1835110	1219
	1705394	Gold standard	False		1050.0	1338973	Candidatus Thioglobus	1.0	1.0	species	1.0	1.0	sample_0	1529		1338973	1529	1338973	1529
	1699311	Gold standard	False		1051.0	6412900	Pseudomonas sp.	1.0	1.0	species	1.0	1.0	sample_0	1441		6412900	1441	6412900	1441
	1670800	Gold standard	False		1052.0	5263456	Aquibium oceanicum	1.0	1.0	species	1.0	1.0	sample_0	1127		5263456	1127	5263456	1127
	1660251	Gold standard	False		1053.0	5570287	Acidobacteria bacterium	1.0	1.0	species	1.0	1.0	sample_0	4639		5570287	4639	5570287	4639
	1648404	Gold standard	False		1054.0	2670108	Aurantiacibacter atlanticus	1.0	1.0	species	1.0	1.0	sample_0	4132		2670108	4132	2670108	4132
	1644130	Gold standard	False		1055.0	4399510	Maribacter sp.	1.0	1.0	species	1.0	1.0	sample_0	3		4399510	3	4399510	3
	1634516	Gold standard	False		1056.0	3165133	Citromicrobium sp.	1.0	1.0	species	1.0	1.0	sample_0	1348		3165133	1348	3165133	1348
	1620421	Gold standard	False		1057.0	5015644	Hoeflea sp.	1.0	1.0	species	1.0	1.0	sample_0	1666		5015644	1666	5015644	1666
	1620392	Gold standard	False		1058.0	3470304	Spongiibacter sp.	1.0	1.0	species	1.0	1.0	sample_0	273		3470304	273	3470304	273
	1612552	Gold standard	False		1059.0	7091123	Actinoalloteichus fjordicus	1.0	1.0	species	1.0	1.0	sample_0	687		7091123	687	7091123	687
	1612551	Gold standard	False		1060.0	3839948	Actinoalloteichus sp.	1.0	1.0	species	1.0	1.0	sample_0	10885		3839948	10885	3839948	10885
	1608628	Gold standard	False		1061.0	3937546	Candidatus Filomicrobium	1.0	1.0	species	1.0	1.0	sample_0	629		3937546	629	3937546	629
	1604004	Gold standard	False		1062.0	1354106	Halanaeroarchaeum sulfurireducens	1.0	1.0	species	1.0	1.0	sample_0	3443		1354106	3443	1354106	3443
	1592728	Gold standard	False		1063.0	3303358	Haloarcula sp.	1.0	1.0	species	1.0	1.0	sample_0	5960		3303358	5960	3303358	5960
	1582439	Gold standard	False		1064.0	1702411	Nitrosopumilus piranensis	1.0	1.0	species	1.0	1.0	sample_0	223		1702411	223	1702411	223
	663	Gold standard	False		1065.0	8581845	Vibrio alginolyticus	1.0	1.0	species	1.0	1.0	sample_0	8085		8581845	8085	8581845	8085
	2546360	Gold standard	False		1066.0	5078386	Crocosphaera subtropica	1.0	1.0	species	1.0	1.0	sample_0	4225		5078386	4225	5078386	4225
	1920883	Gold standard	False		1067.0	1246888	Marivivens sp.	1.0	1.0	species	1.0	1.0	sample_0	4011		1246888	4011	1246888	4011
	1917485	Gold standard	False		1068.0	4630256	Sulfitobacter alexandrii	1.0	1.0	species	1.0	1.0	sample_0	1068		4630256	1068	4630256	1068
	1913577	Gold standard	False		1069.0	2735037	Christiangramia salexigens	1.0	1.0	species	1.0	1.0	sample_0	2473		2735037	2473	2735037	2473
	1906738	Gold standard	False		1070.0	3592407	Hyphomonas sp.	1.0	1.0	species	1.0	1.0	sample_0	726		3592407	726	3592407	726
	1898108	Gold standard	False		1071.0	463166	bacterium AB1	1.0	1.0	species	1.0	1.0	sample_0	834		463166	834	463166	834
	1897729	Gold standard	False		1072.0	3543876	Halomonas aestuarii	1.0	1.0	species	1.0	1.0	sample_0	1		3543876	1	3543876	1
	1896164	Gold standard	False		1073.0	2989885	Luteimonas sp.	1.0	1.0	species	1.0	1.0	sample_0	6		2989885	6	2989885	6
	1885919	Gold standard	False		1074.0	3400410	Brucella sp.	1.0	1.0	species	1.0	1.0	sample_0	762		3400410	762	3400410	762
	1881061	Gold standard	False		1075.0	4604712	Stappia sp.	1.0	1.0	species	1.0	1.0	sample_0	508		4604712	508	4604712	508
	1874317	Gold standard	False		1076.0	3517606	Marinobacter salinus	1.0	1.0	species	1.0	1.0	sample_0	4801		3517606	4801	3517606	4801
	1873524	Gold standard	False		1077.0	1439110	Halodesulfurarchaeum formicicum	1.0	1.0	species	1.0	1.0	sample_0	3154		1439110	3154	1439110	3154
	1868325	Gold standard	False		1078.0	2131996	Prosthecochloris sp.	1.0	1.0	species	1.0	1.0	sample_0	2463		2131996	2463	2131996	2463
	1855377	Gold standard	False		1079.0	1659927	Candidatus Aquiluna	1.0	1.0	species	1.0	1.0	sample_0	93		1659927	93	1659927	93
	1850252	Gold standard	False		1080.0	3019047	Tenacibaculum todarodis	1.0	1.0	species	1.0	1.0	sample_0	6		3019047	6	3019047	6
	1063	Gold standard	False		1081.0	4639849	Cereibacter sphaeroides	1.0	1.0	species	1.0	1.0	sample_0	246		4639849	246	4639849	246
	1008	Gold standard	False		1082.0	4399929	Saprospira grandis	1.0	1.0	species	1.0	1.0	sample_0	9		4399929	9	4399929	9
	1006	Gold standard	False		1083.0	4516467	Marivirga tractuosa	1.0	1.0	species	1.0	1.0	sample_0	2		4516467	2	4516467	2
	999	Gold standard	False		1084.0	4861138	Bernardetia litoralis	1.0	1.0	species	1.0	1.0	sample_0	1068		4861138	1068	4861138	1068
	979	Gold standard	False		1085.0	10733497	Cellulophaga lytica	1.0	1.0	species	1.0	1.0	sample_0	7199		10733497	7199	10733497	7199
	959	Gold standard	False		1086.0	3830131	Bdellovibrio bacteriovorus	1.0	1.0	species	1.0	1.0	sample_0	9		3830131	9	3830131	9
	897	Gold standard	False		1087.0	4455384	Desulfococcus multivorans	1.0	1.0	species	1.0	1.0	sample_0	1		4455384	1	4455384	1
	880	Gold standard	False		1088.0	4289702	Maridesulfovibrio salexigens	1.0	1.0	species	1.0	1.0	sample_0	2		4289702	2	4289702	2
	876	Gold standard	False		1089.0	3858490	Desulfovibrio desulfuricans	1.0	1.0	species	1.0	1.0	sample_0	3		3858490	3	3858490	3
	873	Gold standard	False		1090.0	4200513	Desulfocurvibacter africanus	1.0	1.0	species	1.0	1.0	sample_0	1		4200513	1	4200513	1
	680	Gold standard	False		1091.0	5681710	Vibrio campbellii	1.0	1.0	species	1.0	1.0	sample_0	4378		5681710	4378	5681710	4378
	672	Gold standard	False		1092.0	5118959	Vibrio vulnificus	1.0	1.0	species	1.0	1.0	sample_0	240		5118959	240	5118959	240
	670	Gold standard	False		1093.0	18140478	Vibrio parahaemolyticus	1.0	1.0	species	1.0	1.0	sample_0	17484		18140478	17484	18140478	17484
	669	Gold standard	False		1094.0	6118581	Vibrio harveyi	1.0	1.0	species	1.0	1.0	sample_0	302		6118581	302	6118581	302
	668	Gold standard	False		1095.0	8525439	Aliivibrio fischeri	1.0	1.0	species	1.0	1.0	sample_0	3485		8525439	3485	8525439	3485
	666	Gold standard	False		1096.0	4050905	Vibrio cholerae	1.0	1.0	species	1.0	1.0	sample_0	2		4050905	2	4050905	2
	43989	Gold standard	False		1097.0	5078386	Crocosphaera subtropica strain	1.0	1.0	strain	1.0	1.0	sample_0	4225		5078386	4225	5078386	4225
	84588	Gold standard	False		1098.0	2317722	Parasynechococcus marenigrum strain	1.0	1.0	strain	1.0	1.0	sample_0	1487		2317722	1487	2317722	1487
	2157	MetaBat2_GTDB	False		0.0	161270514	Archaea	0.19308767319200057	0.06935510027569058	superkingdom	0.3902428251701362	0.016877359607466554	sample_0	152038		325938264	36998	62934661	2566
	2	MetaBat2_GTDB	False		1.0	2416905866	Bacteria	0.9999068114243459	0.9995170948425729	superkingdom	0.27126423838966346	0.028956675508399646	sample_0	1429584		655681231	41416	655620129	41396
	10239	MetaBat2_GTDB	False		2.0	623753	Viruses			superkingdom	0.0	0.0	sample_0	51		0	0	0	0
	2759	MetaBat2_GTDB	False		3.0	0	Eukaryota	0.0	0.0	superkingdom			sample_0	0		31623869	4002	0	0
	32066	MetaBat2_GTDB	False		4.0	3132217	Fusobacteriota	1.0	1.0	phylum	1.0	1.0	sample_0	3		3132217	3	3132217	3
	203691	MetaBat2_GTDB	False		5.0	6342719	Spirochaetota	1.0	1.0	phylum	1.0	1.0	sample_0	14		6342719	14	6342719	14
	508458	MetaBat2_GTDB	False		6.0	1999613	Synergistota	1.0	1.0	phylum	1.0	1.0	sample_0	2		1999613	2	1999613	2
	192989	MetaBat2_GTDB	False		7.0	490866	Nanoarchaeota	1.0	1.0	phylum	1.0	1.0	sample_0	1		490866	1	490866	1
	1930617	MetaBat2_GTDB	False		8.0	4978230	Calditrichota	1.0	1.0	phylum	0.9809416198126644	0.9090909090909091	sample_0	11		4883353	10	4883353	10
	3018035	MetaBat2_GTDB	False		9.0	7250842	Bdellovibrionota	0.9946238395351521	0.9692307692307692	phylum	0.9759801689238298	0.7682926829268293	sample_0	410		7114929	325	7076678	315
	2818505	MetaBat2_GTDB	False		10.0	18375006	Myxococcota	0.999819543045186	0.9982788296041308	phylum	0.9211528964942923	0.7566862361382909	sample_0	1533		16929245	1162	16926190	1160
	203682	MetaBat2_GTDB	False		11.0	3767029	Planctomycetota	0.9969637985236429	0.9940191387559809	phylum	0.7975738970950317	0.4876760563380282	sample_0	1704		3013634	836	3004484	831
	200940	MetaBat2_GTDB	False		12.0	51365680	Thermodesulfobacteriota	1.0	1.0	phylum	0.7794187675506291	0.004642525533890436	sample_0	3231		40035375	15	40035375	15
	1297	MetaBat2_GTDB	False		13.0	4513496	Deinococcota	0.9977600043411747	0.989159891598916	phylum	0.7006872278163091	0.1724137931034483	sample_0	2117		3169649	369	3162549	365
	2283796	MetaBat2_GTDB	False		14.0	4494664	Candidatus Thermoplasmatota	0.01099679166917936	0.00433814385285016	phylum	0.6505999113615611	0.5154639175257731	sample_0	291		265916468	34577	2924228	150
	1090	MetaBat2_GTDB	False		15.0	9904930	Chlorobiota	1.0	1.0	phylum	0.6087672502481087	0.00044682752457551384	sample_0	4476		6029797	2	6029797	2
	28889	MetaBat2_GTDB	False		16.0	15055611	Thermoproteota	1.0	1.0	phylum	0.5590703027595493	0.011375387797311272	sample_0	10637		8417145	121	8417145	121
	29547	MetaBat2_GTDB	False		17.0	19140423	Campylobacterota	0.9991883774778584	0.9961977186311787	phylum	0.5242671491638403	0.06699482196509621	sample_0	15643		10042846	1052	10034695	1048
	57723	MetaBat2_GTDB	False		18.0	5570287	Acidobacteriota	0.9430915728733603	0.9282627484874676	phylum	0.5166685307238209	0.23151541280448373	sample_0	4639		3051657	1157	2877992	1074
	200930	MetaBat2_GTDB	False		19.0	7807512	Deferribacterota	0.9207589674629026	0.9484066767830045	phylum	0.4704198981698651	0.12298307752853208	sample_0	5082		3988893	659	3672809	625
	200783	MetaBat2_GTDB	False		20.0	4920831	Aquificota	0.9963651617767927	0.9775280898876404	phylum	0.4624080770097571	0.052189562087582485	sample_0	3334		2283733	178	2275432	174
	651137	MetaBat2_GTDB	False		21.0	12531268	Nitrososphaerota	1.0	1.0	phylum	0.4011996232145063	0.050428960033479804	sample_0	4779		5027540	241	5027540	241
	28890	MetaBat2_GTDB	False		22.0	128698105	Euryarchaeota	0.9995217011062628	0.9956268221574344	phylum	0.3579244775981744	0.015029707327807526	sample_0	136330		46086245	2058	46064202	2049
	1239	MetaBat2_GTDB	False		23.0	128449458	Bacillota	0.99668835889322	0.9828027808269301	phylum	0.3034242308753066	0.031542481357524514	sample_0	85155		39104177	2733	38974678	2686
	200918	MetaBat2_GTDB	False		24.0	30549706	Thermotogota	1.0	1.0	phylum	0.3029692004237291	0.04593796982014589	sample_0	35918		9255620	1650	9255620	1650
	134625	MetaBat2_GTDB	False		25.0	2628650	Kiritimatiellota	0.9717839977381962	0.978125	phylum	0.2745941833260419	0.10613767378772465	sample_0	2949		742770	320	721812	313
	1853220	MetaBat2_GTDB	False		26.0	10829141	Rhodothermota	0.9864976793146405	0.9843096234309623	phylum	0.2736408178635775	0.10393196377291805	sample_0	9054		3003854	956	2963295	941
	976	MetaBat2_GTDB	False		27.0	283691231	Bacteroidota	0.9994853217723243	0.9961067853170189	phylum	0.2562756548509601	0.032739237729640804	sample_0	109410		72740594	3596	72703156	3582
	1224	MetaBat2_GTDB	False		28.0	1519586501	Pseudomonadota	0.9979236910383517	0.9866456834532374	phylum	0.24003068779564002	0.02436819596724847	sample_0	900477		365506297	22240	364747393	21943
	201174	MetaBat2_GTDB	False		29.0	187257449	Actinomycetota	0.9981275346065799	0.9897610921501706	phylum	0.19743752356681948	0.015763725312556622	sample_0	165570		37041005	2637	36971647	2610
	1117	MetaBat2_GTDB	False		30.0	100803267	Cyanobacteriota	0.998727599925602	0.9946666666666667	phylum	0.16119073799463265	0.020492535058442184	sample_0	72807		16269254	1500	16248553	1492
	74201	MetaBat2_GTDB	False		31.0	1699928	Verrucomicrobiota			phylum	0.0	0.0	sample_0	5209		0	0	0	0
	544448	MetaBat2_GTDB	False		32.0	1878554	Mycoplasmatota			phylum	0.0	0.0	sample_0	2		0	0	0	0
	6073	MetaBat2_GTDB	False		33.0	0	Cnidaria	0.0	0.0	phylum			sample_0	0		3936454	24	0	0
	6656	MetaBat2_GTDB	False		34.0	0	Arthropoda	0.0	0.0	phylum			sample_0	0		27687415	3978	0	0
	84992	MetaBat2_GTDB	False		35.0	4830178	Acidimicrobiia	1.0	1.0	class	1.0	1.0	sample_0	1		4830178	1	4830178	1
	183967	MetaBat2_GTDB	False		36.0	1584791	Thermoplasmata	0.00598990393841104	2.9046125246892064e-05	class	1.0	1.0	sample_0	1		264577031	34428	1584791	1
	649775	MetaBat2_GTDB	False		37.0	1999613	Synergistia	1.0	1.0	class	1.0	1.0	sample_0	2		1999613	2	1999613	2
	203490	MetaBat2_GTDB	False		38.0	3132217	Fusobacteriia	1.0	1.0	class	1.0	1.0	sample_0	3		3132217	3	3132217	3
	203692	MetaBat2_GTDB	False		39.0	6342719	Spirochaetia	1.0	1.0	class	1.0	1.0	sample_0	14		6342719	14	6342719	14
	1051663	MetaBat2_GTDB	False		40.0	1118416	Candidatus Nanohaloarchaea	1.0	1.0	class	1.0	1.0	sample_0	3		1118416	3	1118416	3
	200643	MetaBat2_GTDB	False		41.0	5132065	Bacteroidia	0.7460720863397414	0.09090909090909091	class	1.0	1.0	sample_0	1		6878779	11	5132065	1
	2885752	MetaBat2_GTDB	False		42.0	490866	Candidatus Nanoarchaeia	1.0	1.0	class	1.0	1.0	sample_0	1		490866	1	490866	1
	1937959	MetaBat2_GTDB	False		43.0	4399929	Saprospiria	1.0	1.0	class	1.0	1.0	sample_0	9		4399929	9	4399929	9
	3031418	MetaBat2_GTDB	False		44.0	3830131	Bdellovibrionia	0.9995263503191328	0.9	class	1.0	1.0	sample_0	9		3831946	10	3830131	9
	3031449	MetaBat2_GTDB	False		45.0	19701019	Desulfovibrionia	1.0	1.0	class	0.9997304707944294	0.9090909090909091	sample_0	11		19695709	10	19695709	10
	1962850	MetaBat2_GTDB	False		46.0	4978230	Calditrichia	1.0	1.0	class	0.9809416198126644	0.9090909090909091	sample_0	11		4883353	10	4883353	10
	3031451	MetaBat2_GTDB	False		47.0	7683110	Desulfobulbia	1.0	1.0	class	0.9774850288489948	0.4	sample_0	5		7510125	2	7510125	2
	3031419	MetaBat2_GTDB	False		48.0	3420711	Bacteriovoracia	0.9889015569072396	0.9714285714285714	class	0.9490854386704987	0.7630922693266833	sample_0	401		3282983	315	3246547	306
	32015	MetaBat2_GTDB	False		49.0	8928984	Myxococcia	0.9996396003586773	0.9982638888888888	class	0.9490045004000455	0.7555847568988173	sample_0	1522		8476701	1152	8473646	1150
	666505	MetaBat2_GTDB	False		50.0	3767029	Phycisphaerae	0.9974784857900474	0.9952095808383233	class	0.7975738970950317	0.4876760563380282	sample_0	1704		3012079	835	3004484	831
	188787	MetaBat2_GTDB	False		51.0	4513496	Deinococci	0.9977600043411747	0.989159891598916	class	0.7006872278163091	0.1724137931034483	sample_0	2117		3169649	369	3162549	365
	186801	MetaBat2_GTDB	False		52.0	27905249	Clostridia	0.9984427450603496	0.988296488946684	class	0.6783023509304648	0.06324373803777981	sample_0	12017		18957718	769	18928196	760
	28216	MetaBat2_GTDB	False		53.0	25750559	Betaproteobacteria	0.992127369000465	0.9540322580645161	class	0.6423476088422003	0.6370490037695208	sample_0	1857		16672063	1240	16540810	1183
	3024418	MetaBat2_GTDB	False		54.0	15311050	Desulfobacteria	1.0	1.0	class	0.6304779881196914	0.5	sample_0	4		9653280	2	9653280	2
